  -13.00000,    681,    830,    1452,    1465    
  -13.34286,    681,    829,    1452,    1464    
  -12.51429,    680,    828,    1451,    1463    
  -12.74286,    679,    828,    1450,    1462    
  -12.74286,    679,    827,    1449,    1462    
  -12.80000,    678,    826,    1448,    1461    
  -12.22857,    678,    826,    1448,    1461    
  -11.80000,    678,    825,    1447,    1459    
  -11.34286,    678,    824,    1446,    1458    
  -11.57143,    678,    823,    1445,    1457    
  -10.77143,    678,    822,    1444,    1456    
  -10.34286,    677,    821,    1442,    1454    
  -9.88571,    676,    821,    1442,    1454    
  -9.45714,    676,    820,    1441,    1453    
  -8.71429,    675,    819,    1441,    1453    
  -7.57143,    676,    819,    1440,    1452    
  -6.82857,    675,    818,    1440,    1451    
  -6.11429,    675,    818,    1439,    1450    
  -5.20000,    675,    817,    1438,    1450    
  -3.37143,    675,    816,    1438,    1450    
  -0.80000,    674,    816,    1437,    1449    
  3.51429,    673,    816,    1437,    1449    
  7.82857,    673,    815,    1437,    1449    
  12.88571,    672,    816,    1436,    1449    
  16.08572,    672,    816,    1437,    1448    
  19.91429,    673,    817,    1437,    1449    
  21.31429,    673,    818,    1438,    1449    
  21.91429,    673,    819,    1439,    1450    
  21.77143,    674,    821,    1439,    1451    
  21.74286,    675,    823,    1439,    1451    
  23.02857,    675,    823,    1438,    1450    
  23.20000,    675,    824,    1438,    1449    
  25.20000,    676,    825,    1438,    1450    
  23.91429,    677,    826,    1439,    1451    
  25.40000,    677,    827,    1441,    1453    
  24.40000,    678,    829,    1443,    1455    
  24.77143,    679,    830,    1444,    1456    
  24.71429,    679,    831,    1446,    1459    
  23.91429,    680,    832,    1449,    1461    
  24.28572,    680,    833,    1450,    1463    
  23.48571,    681,    836,    1452,    1465    
  23.25714,    682,    837,    1455,    1468    
  22.22857,    683,    839,    1457,    1470    
  21.31429,    683,    840,    1460,    1473    
  20.94286,    684,    840,    1461,    1475    
  19.20000,    685,    842,    1463,    1477    
  19.57143,    687,    845,    1466,    1479    
  18.42857,    688,    847,    1468,    1482    
  18.00000,    689,    849,    1471,    1485    
  17.80000,    692,    852,    1474,    1488    
  16.25714,    693,    855,    1476,    1490    
  16.51429,    694,    856,    1476,    1489    
  15.74286,    693,    856,    1475,    1489    
  14.11429,    693,    856,    1476,    1490    
  13.88571,    694,    858,    1478,    1492    
  13.45714,    696,    860,    1480,    1495    
  12.57143,    697,    862,    1483,    1497    
  11.68571,    698,    863,    1485,    1499    
  12.91429,    700,    866,    1489,    1503    
  12.51429,    700,    866,    1492,    1506    
  11.88571,    701,    869,    1495,    1509    
  9.68571,    702,    870,    1498,    1513    
  4.25714,    702,    871,    1501,    1516    
  -2.02857,    701,    870,    1502,    1516    
  -4.51429,    701,    869,    1501,    1515    
  -7.00000,    699,    867,    1500,    1514    
  -8.57143,    698,    864,    1499,    1513    
  -15.25714,    695,    862,    1498,    1512    
  -18.42857,    693,    858,    1496,    1509    
  -18.54286,    690,    854,    1493,    1506    
  -18.97143,    688,    850,    1490,    1504    
  -18.05714,    686,    847,    1483,    1497    
  -18.94286,    685,    845,    1477,    1490    
  -18.57143,    684,    842,    1472,    1484    
  -20.00000,    683,    840,    1468,    1481    
  -21.00000,    682,    838,    1465,    1478    
  -20.45714,    681,    836,    1463,    1475    
  -21.28572,    680,    834,    1460,    1473    
  -21.08572,    679,    833,    1458,    1471    
  -20.20000,    678,    832,    1457,    1469    
  -21.17143,    678,    831,    1455,    1468    
  -20.57143,    677,    830,    1454,    1467    
  -21.14286,    677,    829,    1453,    1466    
  -21.48571,    676,    828,    1453,    1465    
  -21.02857,    676,    828,    1452,    1465    
  -22.11429,    675,    827,    1451,    1464    
  -21.31429,    675,    827,    1451,    1463    
  -20.34286,    675,    826,    1450,    1462    
  -20.37143,    675,    826,    1449,    1462    
  -20.20000,    675,    825,    1448,    1461    
  -20.48571,    674,    824,    1448,    1460    
  -20.74286,    674,    824,    1448,    1460    
  -18.94286,    674,    823,    1447,    1459    
  -18.34286,    673,    823,    1446,    1458    
  -17.80000,    673,    822,    1445,    1457    
  -17.20000,    673,    821,    1444,    1456    
  -17.17143,    673,    821,    1443,    1455    
  -17.14286,    673,    821,    1442,    1454    
  -16.22857,    673,    820,    1441,    1454    
  -15.40000,    672,    819,    1441,    1453    
  -15.82857,    672,    819,    1440,    1452    
  -14.42857,    672,    818,    1439,    1451    
  -14.60000,    672,    818,    1438,    1450    
  -14.88571,    672,    818,    1438,    1450    
  -14.45714,    672,    817,    1437,    1449    
  -13.54286,    672,    817,    1436,    1448    
  -12.02857,    672,    816,    1435,    1447    
  -10.31429,    672,    816,    1435,    1447    
  -8.57143,    672,    815,    1434,    1446    
  -7.17143,    672,    815,    1434,    1445    
  -4.40000,    672,    814,    1433,    1445    
