6.6377e+05,NaN,NaN,-0.77752
6.6379e+05,NaN,NaN,-0.75412
6.6381e+05,NaN,NaN,-0.73012
6.6383e+05,NaN,NaN,-0.689
6.6385e+05,NaN,NaN,-0.63629
6.6387e+05,NaN,NaN,-0.57573
6.6389e+05,NaN,NaN,-0.57439
6.6391e+05,NaN,NaN,-0.58965
6.6393e+05,NaN,NaN,-0.59249
6.6395e+05,NaN,NaN,-0.59948
6.6397e+05,NaN,NaN,-0.58341
6.6399e+05,NaN,NaN,-0.57665
6.6401e+05,NaN,NaN,-0.57603
6.6403e+05,NaN,NaN,-0.57621
6.6405e+05,NaN,NaN,-0.60262
6.6407e+05,NaN,NaN,-0.60303
6.6409e+05,NaN,NaN,-0.56591
6.6411e+05,NaN,NaN,-0.48723
6.6413e+05,NaN,NaN,-0.4156
6.6415e+05,NaN,NaN,-0.35444
6.6417e+05,NaN,NaN,-0.32124
6.6419e+05,NaN,NaN,-0.27719
6.6421e+05,NaN,NaN,-0.23755
6.6423e+05,NaN,NaN,-0.18094
6.6425e+05,NaN,NaN,-0.13509
6.6427e+05,NaN,NaN,-0.12984
6.6429e+05,NaN,NaN,-0.11479
6.6431e+05,NaN,NaN,-0.12733
6.6433e+05,NaN,NaN,-0.13814
6.6435e+05,NaN,NaN,-0.17131
6.6437e+05,NaN,NaN,-0.18878
6.6439e+05,NaN,NaN,-0.20035
6.6441e+05,NaN,NaN,-0.234
6.6443e+05,NaN,NaN,-0.29188
6.6445e+05,NaN,NaN,-0.29836
6.6447e+05,NaN,NaN,-0.29646
6.6449e+05,NaN,NaN,-0.26834
6.6451e+05,NaN,NaN,-0.24271
6.6453e+05,NaN,NaN,-0.22247
6.6455e+05,NaN,NaN,-0.22171
6.6457e+05,NaN,NaN,-0.21685
6.6459e+05,NaN,NaN,-0.16999
6.6461e+05,NaN,NaN,-0.17724
6.6463e+05,NaN,NaN,-0.19985
6.6465e+05,NaN,NaN,-0.22288
6.6467e+05,NaN,NaN,-0.26187
6.6469e+05,NaN,NaN,-0.28745
6.6471e+05,NaN,NaN,-0.3125
6.6473e+05,NaN,NaN,-0.34067
6.6475e+05,NaN,NaN,-0.32166
6.6477e+05,NaN,NaN,-0.28458
6.6479e+05,NaN,NaN,-0.27899
6.6481e+05,NaN,NaN,-0.30211
6.6483e+05,NaN,NaN,-0.29141
6.6485e+05,NaN,NaN,-0.27727
6.6487e+05,NaN,NaN,-0.21936
6.6489e+05,NaN,NaN,-0.19649
6.6491e+05,NaN,NaN,-0.21818
6.6493e+05,NaN,NaN,-0.23701
6.6495e+05,NaN,NaN,-0.28288
6.6497e+05,NaN,NaN,-0.29553
6.6499e+05,NaN,NaN,-0.3
6.6501e+05,NaN,NaN,-0.36484
6.6503e+05,NaN,NaN,-0.39181
6.6505e+05,NaN,NaN,-0.42837
6.6507e+05,NaN,NaN,-0.43646
6.6509e+05,NaN,NaN,-0.47889
6.6511e+05,NaN,NaN,-0.4993
6.6513e+05,NaN,NaN,-0.50775
6.6515e+05,NaN,NaN,-0.50158
6.6517e+05,NaN,NaN,-0.49366
6.6519e+05,NaN,NaN,-0.49207
6.6521e+05,NaN,NaN,-0.53178
6.6523e+05,NaN,NaN,-0.57507
6.6525e+05,NaN,NaN,-0.57013
6.6527e+05,NaN,NaN,-0.5888
6.6529e+05,NaN,NaN,-0.59737
6.6531e+05,NaN,NaN,-0.59987
6.6533e+05,NaN,NaN,-0.59687
6.6535e+05,NaN,NaN,-0.59211
6.6537e+05,NaN,NaN,-0.59955
6.6539e+05,NaN,NaN,-0.59983
6.6541e+05,NaN,NaN,-0.59988
6.6543e+05,NaN,NaN,-0.58744
6.6545e+05,NaN,NaN,-0.56164
6.6547e+05,NaN,NaN,-0.53643
6.6549e+05,NaN,NaN,-0.5141
6.6551e+05,NaN,NaN,-0.49876
6.6553e+05,NaN,NaN,-0.49894
6.6555e+05,NaN,NaN,-0.47737
6.6557e+05,NaN,NaN,-0.46699
6.6559e+05,NaN,NaN,-0.45819
6.6561e+05,NaN,NaN,-0.43128
6.6563e+05,NaN,NaN,-0.40454
6.6565e+05,NaN,NaN,-0.39394
6.6567e+05,NaN,NaN,-0.37114
6.6569e+05,NaN,NaN,-0.35455
6.6571e+05,NaN,NaN,-0.30944
6.6573e+05,NaN,NaN,-0.2811
6.6575e+05,NaN,NaN,-0.25555
6.6577e+05,NaN,NaN,-0.25557
6.6579e+05,NaN,NaN,-0.22982
6.6581e+05,NaN,NaN,-0.18108
6.6583e+05,NaN,NaN,-0.16067
6.6585e+05,NaN,NaN,-0.13715
6.6587e+05,NaN,NaN,-0.081343
6.6589e+05,NaN,NaN,-0.039642
6.6591e+05,NaN,NaN,-0.014202
6.6593e+05,NaN,NaN,0.018668
6.6595e+05,NaN,NaN,0.038214
6.6597e+05,NaN,NaN,0.033999
6.6599e+05,NaN,NaN,0.038586
6.6601e+05,NaN,NaN,0.10724
6.6603e+05,NaN,NaN,0.15796
6.6605e+05,NaN,NaN,0.22108
6.6607e+05,NaN,NaN,0.29206
6.6609e+05,NaN,NaN,0.39237
6.6611e+05,NaN,NaN,0.49455
6.6613e+05,NaN,NaN,0.67199
6.6615e+05,NaN,NaN,0.93306
6.6617e+05,NaN,NaN,1.1416
6.6619e+05,NaN,NaN,1.4689
6.6621e+05,NaN,NaN,1.829
6.6623e+05,NaN,NaN,2.2006
6.6625e+05,NaN,NaN,2.5442
6.6627e+05,NaN,NaN,3.1706
6.6629e+05,NaN,NaN,3.6997
6.6631e+05,NaN,NaN,4.2639
6.6633e+05,NaN,NaN,4.8334
6.6635e+05,NaN,NaN,5.3188
6.6637e+05,NaN,NaN,5.793
6.6639e+05,NaN,NaN,6.3934
6.6641e+05,NaN,NaN,6.9393
6.6643e+05,NaN,NaN,7.3067
6.6645e+05,NaN,NaN,7.6913
6.6647e+05,NaN,NaN,7.9704
6.6649e+05,NaN,NaN,8.2542
6.6651e+05,NaN,NaN,8.5827
6.6653e+05,NaN,NaN,8.9425
6.6655e+05,NaN,NaN,9.2528
6.6657e+05,NaN,NaN,9.5682
6.6659e+05,NaN,NaN,9.655
6.6661e+05,NaN,NaN,9.7417
6.6663e+05,NaN,NaN,9.7999
6.6665e+05,NaN,NaN,9.8502
6.6667e+05,NaN,NaN,10.02
6.6669e+05,NaN,NaN,10.226
6.6671e+05,NaN,NaN,10.416
6.6673e+05,NaN,NaN,10.577
6.6675e+05,NaN,NaN,10.607
6.6677e+05,NaN,NaN,10.685
6.6679e+05,NaN,NaN,10.727
6.6681e+05,NaN,NaN,10.676
6.6683e+05,NaN,NaN,10.704
6.6685e+05,NaN,NaN,10.629
6.6687e+05,NaN,NaN,10.605
6.6689e+05,NaN,NaN,10.723
6.6691e+05,NaN,NaN,10.925
6.6693e+05,NaN,NaN,11.05
6.6695e+05,NaN,NaN,11.049
6.6697e+05,NaN,NaN,11.088
6.6699e+05,NaN,NaN,11.257
6.6701e+05,NaN,NaN,11.436
6.6703e+05,NaN,NaN,11.427
6.6705e+05,NaN,NaN,11.277
6.6707e+05,NaN,NaN,11.08
6.6709e+05,NaN,NaN,10.787
6.6711e+05,NaN,NaN,10.466
6.6713e+05,NaN,NaN,10.274
6.6715e+05,NaN,NaN,9.9016
6.6717e+05,NaN,NaN,9.7331
6.6719e+05,NaN,NaN,9.862
6.6721e+05,NaN,NaN,9.9174
6.6723e+05,NaN,NaN,10.054
6.6725e+05,NaN,NaN,10.163
6.6727e+05,NaN,NaN,10.299
6.6729e+05,NaN,NaN,10.101
6.6731e+05,NaN,NaN,10.03
6.6733e+05,NaN,NaN,9.8555
6.6735e+05,NaN,NaN,9.6839
6.6737e+05,NaN,NaN,9.5233
6.6739e+05,NaN,NaN,9.3762
6.6741e+05,NaN,NaN,9.2054
6.6743e+05,NaN,NaN,9.1688
6.6745e+05,NaN,NaN,9.1693
6.6747e+05,NaN,NaN,9.2069
6.6749e+05,NaN,NaN,9.2256
6.6751e+05,NaN,NaN,9.1991
6.6753e+05,NaN,NaN,9.0727
6.6755e+05,NaN,NaN,8.9088
6.6757e+05,NaN,NaN,8.8121
6.6759e+05,NaN,NaN,8.7158
6.6761e+05,NaN,NaN,8.5656
6.6763e+05,NaN,NaN,8.43
6.6765e+05,NaN,NaN,8.2653
6.6767e+05,NaN,NaN,7.9004
6.6769e+05,NaN,NaN,7.8189
6.6771e+05,NaN,NaN,7.6978
6.6773e+05,NaN,NaN,7.5855
6.6775e+05,NaN,NaN,7.4779
6.6777e+05,NaN,NaN,7.3604
6.6779e+05,NaN,NaN,7.3042
6.6781e+05,NaN,NaN,7.2485
6.6783e+05,NaN,NaN,7.2264
6.6785e+05,NaN,NaN,7.1971
6.6787e+05,NaN,NaN,7.1687
6.6789e+05,NaN,NaN,7.1932
6.6791e+05,NaN,NaN,7.2441
6.6793e+05,NaN,NaN,7.3511
6.6795e+05,NaN,NaN,7.3694
6.6797e+05,NaN,NaN,7.401
6.6799e+05,NaN,NaN,7.4636
6.6801e+05,NaN,NaN,7.4891
6.6803e+05,NaN,NaN,7.4663
6.6805e+05,NaN,NaN,7.3367
6.6807e+05,NaN,NaN,7.2924
6.6809e+05,NaN,NaN,7.2434
6.6811e+05,NaN,NaN,7.2613
6.6813e+05,NaN,NaN,7.2596
6.6815e+05,NaN,NaN,7.2765
6.6817e+05,NaN,NaN,7.3529
6.6819e+05,NaN,NaN,7.3666
6.6821e+05,NaN,NaN,7.3236
6.6823e+05,NaN,NaN,7.3759
6.6825e+05,NaN,NaN,7.479
6.6827e+05,NaN,NaN,7.517
6.6829e+05,NaN,NaN,7.4569
6.6831e+05,NaN,NaN,7.4224
6.6833e+05,NaN,NaN,7.4393
6.6835e+05,NaN,NaN,7.4124
6.6837e+05,NaN,NaN,7.3538
6.6839e+05,NaN,NaN,7.2831
6.6841e+05,NaN,NaN,7.1479
6.6843e+05,NaN,NaN,6.9249
6.6845e+05,NaN,NaN,6.8461
6.6847e+05,NaN,NaN,6.8993
6.6849e+05,NaN,NaN,7.0719
6.6851e+05,NaN,NaN,7.2446
6.6853e+05,NaN,NaN,7.3608
6.6855e+05,NaN,NaN,7.5646
6.6857e+05,NaN,NaN,7.7236
6.6859e+05,NaN,NaN,7.8577
6.6861e+05,NaN,NaN,7.9024
6.6863e+05,NaN,NaN,7.9335
6.6865e+05,NaN,NaN,7.9642
6.6867e+05,NaN,NaN,7.9499
6.6869e+05,NaN,NaN,7.8474
6.6871e+05,NaN,NaN,7.7336
6.6873e+05,NaN,NaN,7.6418
6.6875e+05,NaN,NaN,7.4988
6.6877e+05,NaN,NaN,7.3577
6.6879e+05,NaN,NaN,7.2742
6.6881e+05,NaN,NaN,7.116
6.6883e+05,NaN,NaN,7.0607
6.6885e+05,NaN,NaN,7.0889
6.6887e+05,NaN,NaN,7.1546
6.6889e+05,NaN,NaN,7.2232
6.6891e+05,NaN,NaN,7.2472
6.6893e+05,NaN,NaN,7.3329
6.6895e+05,NaN,NaN,7.4954
6.6897e+05,NaN,NaN,7.6243
6.6899e+05,NaN,NaN,7.8098
6.6901e+05,NaN,NaN,7.932
6.6903e+05,NaN,NaN,8.081
6.6905e+05,NaN,NaN,7.9917
6.6907e+05,NaN,NaN,7.5848
6.6909e+05,NaN,NaN,7.5946
6.6911e+05,NaN,NaN,7.6384
6.6913e+05,NaN,NaN,7.8399
6.6915e+05,NaN,NaN,8.2037
6.6917e+05,NaN,NaN,8.5922
6.6919e+05,NaN,NaN,8.6832
6.6921e+05,NaN,NaN,8.6263
6.6923e+05,NaN,NaN,8.5816
6.6925e+05,NaN,NaN,8.5656
6.6927e+05,NaN,NaN,8.379
6.6929e+05,NaN,NaN,8.2482
6.6931e+05,NaN,NaN,7.5862
6.6933e+05,NaN,NaN,7.0881
6.6935e+05,NaN,NaN,7.1392
6.6937e+05,NaN,NaN,7.1405
6.6939e+05,NaN,NaN,7.2813
6.6941e+05,NaN,NaN,7.4644
6.6943e+05,NaN,NaN,7.5438
6.6945e+05,NaN,NaN,7.467
6.6947e+05,NaN,NaN,7.3419
6.6949e+05,NaN,NaN,7.1609
6.6951e+05,NaN,NaN,6.8854
6.6953e+05,NaN,NaN,6.4974
6.6955e+05,NaN,NaN,6.1291
6.6957e+05,NaN,NaN,5.4026
6.6959e+05,NaN,NaN,4.8155
6.6961e+05,NaN,NaN,4.2914
6.6963e+05,NaN,NaN,3.7501
6.6965e+05,NaN,NaN,3.2463
6.6967e+05,NaN,NaN,2.8251
6.6969e+05,NaN,NaN,2.2742
6.6971e+05,NaN,NaN,1.7524
6.6973e+05,NaN,NaN,1.4091
6.6975e+05,NaN,NaN,1.0294
